No.,authors,title,year,vol,no,fpage,doi,authors,article title,journal title,year,vol,no,fpage,doi
354,"Mu Seob Park, Se Jung Oh, Jung Hee Lee, Seung Ah Jun, Han Mi Gong, Seong Hun Choi, Min Hwangbo, Hyun Jong Lee, Jae Soo Kim","Miniscalpel Acupuncture Treatment on a Knee Degenerative Osteoarthritis Patient, Who does not Responded to Acupuncture Treatment※",2016,33,3,161,10.13045/acupunct.2016043,"Sang-Hoon Yoon, Sinyeong Jeong, Chan-Young Kwon, Hee-Geun Jo, Young-Il Kim",A Proposal for Standardization of Acupotomy Terms and Definition Among Korean researchers,Journal of Korean Medicine,2018,39,2,13,10.13048/jkm.18012
355,"Sang Hoon Yoon, Yoon Sik Kim, Min Goo Kwon, Chan Young Kwon",Randomized Controlled Trials of Miniscalpel Acupuncture for Lumbar Spinal Stenosis Cited in the China National Knowledge Infrastructure Database,2017,34,3,59,10.13045/acupunct.2017093,"Sang-Hoon Yoon, Sinyeong Jeong, Chan-Young Kwon, Hee-Geun Jo, Young-Il Kim",A Proposal for Standardization of Acupotomy Terms and Definition Among Korean researchers,Journal of Korean Medicine,2018,39,2,13,10.13048/jkm.18012
356,"Jung Hun Lee, Tae Jun Yang, Sang Jun Jeong, Tung Shuen Wei",Effects of Ukgansan Pharmacopuncture at GB20 on Cognitive Impariment Induced by Focal Brain Injury in Rats,2016,33,3,101,10.13045/acupunct.2016038,"Yu Kim, Soo-Jin Jeong, Chang-Seob Seo, Hye-Sun Lim, Eunjin Sohn, Jiyeon Yun, Bu-Yeo Kim",Simultaneous Determination of the Traditional Herbal Formula Ukgansan and the In Vitro Antioxidant Activity of Ferulic Acid as an Active Compound,Molecules,2018,23,7,1659,10.3390/molecules23071659
357,"Young Hun Son, Sang Hun Yoon, Dong Il Yuk, In Su Sung, Min Jung Kim, Kwon Eui Hong",Research Literature for Periodical Consideration about,2013,30,4,175,10.13045/acupunct.2013034,"Sang-Hoon Yoon, Sinyeong Jeong, Chan-Young Kwon, Hee-Geun Jo, Young-Il Kim",A Proposal for Standardization of Acupotomy Terms and Definition Among Korean researchers,Journal of Korean Medicine,2018,39,2,13,10.13048/jkm.18012
358,"Hyo Sub Kim, Woo Young Heo, Min Kyoung Hyun, Jong Su Kim, Il A Gang",Four Case of Partial Tear of Supraspinatus Tendon Treated by Acupotomy Combined Oriental Medical Treatments,2014,31,1,167,10.13045/acupunct.2014017,"Sang-Hoon Yoon, Sinyeong Jeong, Chan-Young Kwon, Hee-Geun Jo, Young-Il Kim",A Proposal for Standardization of Acupotomy Terms and Definition Among Korean researchers,Journal of Korean Medicine,2018,39,2,13,10.13048/jkm.18012
359,"Se Jung Oh, Jae Soo Kim, Yun Kyu Lee, Seong Chul Lim, Hyun Jong Lee",Effects of Pharmacopuncture and -powder for Lateral Malleolus Avulsion Fracture: a Case Report,2015,32,3,203,10.13045/acupunct.2015052,"Jae-Young Jung, Hyejin Joo, Jinhyun Bae, Yumi Bang, Beom-Joon Lee, Jae-Heung Cho, Jae-Woo Park, Kyungjin Lee, Youngmin Bu","Effects of Dangguisusan, a prescription of Korean medicine on controlled cortical impact-induced traumatic brain injury mouse model",Journal of Ethnopharmacology,2018,225,,198,10.1016/j.jep.2018.07.015
360,"So Yun Kim, Hyun Ji Kim, Young Seung Ji, Seung Min Lee, Young Il Kim",The Effect of Acupotomy on Lumbar and Cervical Spine Combined with Oriental Medical Treatment: Report of Five Cases,2014,31,2,183,10.13045/acupunct.2014036,"Sang-Hoon Yoon, Sinyeong Jeong, Chan-Young Kwon, Hee-Geun Jo, Young-Il Kim",A Proposal for Standardization of Acupotomy Terms and Definition Among Korean researchers,Journal of Korean Medicine,2018,39,2,13,10.13048/jkm.18012
361,"Eun Sol Lee, Jae Yoeb Jeong, Dong Gyoon Seo, So Yeon Shin, Jong Cheol Seo, Yeon Ju Seo, Sang Hoon Choi, Si Yong Jo, Myung Seok Yoo, Hyung Keun Kwon, Cheol Hong Kim, Hyun Min Yoon, Chun Ho Song, Kyung Jeon Jang",Clinical Research of Cervical Acupotomy Effects with Acupuncture on Facial & Trigemial Nerve Branch on Peripheral Facial Paralysis and Postauricular Pain,2014,31,4,143,10.13045/acupunct.2014061,"Sang-Hoon Yoon, Sinyeong Jeong, Chan-Young Kwon, Hee-Geun Jo, Young-Il Kim",A Proposal for Standardization of Acupotomy Terms and Definition Among Korean researchers,Journal of Korean Medicine,2018,39,2,13,10.13048/jkm.18012
362,"Hye Su Kim, So Yun Kim, Hyun Ji Kim, Eun Seok Kim, Young Il Kim",The Effect of Acupotomy on Lumbar Herniated Intervertebral Disc: Report of a Case Series,2015,32,3,185,10.13045/acupunct.2015050,"Sang-Hoon Yoon, Sinyeong Jeong, Chan-Young Kwon, Hee-Geun Jo, Young-Il Kim",A Proposal for Standardization of Acupotomy Terms and Definition Among Korean researchers,Journal of Korean Medicine,2018,39,2,13,10.13048/jkm.18012
363,Ji Hye Hwang,"Effects of MOK, a pharmacopuncture medicine, on the TH1/TH2 immune response and antioxidation in Con A-stimulated primary mouse splenocytes",2017,34,2,39,10.13045/acupunct.2017081,"Ji Hye Hwang, Hyo Won Jung",Effects of the Pharmacopuncture with MOK on Immune Regulation by Th1/Th2 Cytokines in L-Thyroxine-Induced Hyperthyroid Rats,Korean Journal of Acupuncture,2018,35,2,91,10.14406/acu.2018.010
364,"Hyung Geol Lee, Da Jung Jung, Yoo Min Choi, Tae Han Yook, Beom Yong Song, Seong Gook Jeong, Seung Won Hong, Jong Uk Kim",A Systematic Literature Review on Clinical Research in Human Utilized Electroacupuncture in Korea,2013,30,5,139,10.13045/acupunct.2013053,"Ha Ra Kang, Yeon Sun Lee, Hye Ryeon Kim, Eun Jung Kim, Kyung Ho Kim, Kap Sung Kim, Chan Yung Jung, Jun Kyu Lee",Current Research Trend on the Acupuncture and Moxibustion Treatment for Pancreatitis,Korean Journal of Acupuncture,2018,35,2,56,10.14406/acu.2018.016
365,Stephen Birch,Acupuncture: How Might the Mechanisms of Treatment Have Contributed to the Diagnosis of “Patterns” and Pattern-based Treatments – Speculations on the Evolution of Acupuncture as a Therapy. Implications for Researchers,2018,35,2,47,10.13045/jar.2018.00101,Stephen Birch,"Treating the patient not the symptoms: Acupuncture to improve overall health – Evidence, acceptance and strategies",Integrative Medicine Research,2019,8,1,33,10.1016/j.imr.2018.07.005
366,"Dong Il Yuk, Kyung Min Kim, Ju Hyun Jeon, Young Il Kim, Jung Ho Kim",A Review of Trends for Acupotomy,2014,31,3,35,10.13045/acupunct.2014041,"So Yun Kim, Eunseok Kim, Ojin Kwon, Chang-Hyun Han, Young-Il Kim","Effectiveness and Safety of Acupotomy for Lumbar Disc Herniation: A Randomized, Assessor-Blinded, Controlled Pilot Study",Evidence-Based Complementary and Alternative Medic,2018,2018,,1,10.1155/2018/5871657
367,"Jeong Kyo Jeong, Myung Kwan Kim, Gi Nam Park, Jung Ho Kim, Young Il Kim",A descriptive statistical analysis of inpatients with lumbar disc herniation at a Korean medicine hospital in 2014,2017,34,2,19,10.13045/acupunct.2017080,"Jeong Kyo Jeong, Young Il Kim, Eunseok Kim, Hae Jin Kong, Kwang Sik Yoon, Ju Hyun Jeon, Jae Hui Kang, Hyun Lee, Ojin Kwon, So-Young Jung, Chang-Hyun Han",Effectiveness and safety of acupotomy for treating back and/or leg pain in patients with lumbar disc herniation,Medicine,2018,97,34,e11951,10.1097/MD.0000000000011951
368,"Ji In Lee, Ho Sueb Song",A Case Report on Patient with Trigger Thumb Improved by Complex Korean Medical Treatment,2015,32,1,141,10.13045/acupunct.2015014,,How Do You Treat Trigger Finger in Your Practice?,Medical Acupuncture,2018,30,4,209,10.1089/acu.2018.29093.cpl
369,"Seul Ji Lee, Ji Hwan Nam, Kie Won kim, Min Jung Lee, Jae Yun Jun, Su Jin Lim, Chong Hwan Lee, Ju Hyun Song",A Case Study of the Bee Venom Acupuncture Effect for Trigger Finger with Side Effects by Steroid Injection,2013,30,4,189,10.13045/acupunct.2013036,,How Do You Treat Trigger Finger in Your Practice?,Medical Acupuncture,2018,30,4,209,10.1089/acu.2018.29093.cpl
370,"Hyung Geol Lee, Da Jung Jung, Yoo Min Choi, Suk Hee Kim, Tae Han Yook, Beom Yong Song, Jong Uk Kim",A Study of Surface Electromyography Measurement of Facial Muscles in Normal Person,2014,31,2,51,10.13045/acupunct.2014024,"Bo-Hyun Kim, Kyeong Han Kim, Lak-Hyung Kim, Jong-Uk Kim, Tae-Han Yook",Difference between Right and Left Facial Surface Electromyography in Healthy People,Evidence-Based Complementary and Alternative Medic,2018,2018,,1,10.1155/2018/4069530
371,"So Yun Kim, Hyun Ji Kim, Young Seung Ji, Seung Min Lee, Young Il Kim",The Effect of Acupotomy on Lumbar and Cervical Spine Combined with Oriental Medical Treatment: Report of Five Cases,2014,31,2,183,10.13045/acupunct.2014036,"Jeong Kyo Jeong, Young Il Kim, Eunseok Kim, Hae Jin Kong, Kwang Sik Yoon, Ju Hyun Jeon, Jae Hui Kang, Hyun Lee, Ojin Kwon, So-Young Jung, Chang-Hyun Han",Effectiveness and safety of acupotomy for treating back and/or leg pain in patients with lumbar disc herniation,Medicine,2018,97,34,e11951,10.1097/MD.0000000000011951
372,"Yoon-Joo Lee, Jong-Hyeon Park, Seung-Jeong Lee, Hye-Min Ryu, Su-kyeong Kim, Young-Jun Lee, Hyun-Min Yoon, Sun-Hee Jang, Choon-Ho Song, Cheol-Hong Kim",Systematic Review of the Correlation Between Temporomandibular Disorder and Body Posture,2017,34,4,159,10.13045/jar.2017.02201,"Seung-Jeong Lee, Hye-Min Ryu, Su-Gyeong Kim, Eun-Jin Park, Jae-Eun Lim, Young-Jun Lee, Choon-Ho Song, Hyun-Min Yoon, Cheol-Hong Kim",The Effect of Postural Yinyang Correction of Temporomandibular Joint for Temporomandibular Disorder,Journal of Acupuncture Research,2018,35,3,129,10.13045/jar.2018.00192
373,"Hye Su Kim, So Yun Kim, Hyun Ji Kim, Eun Seok Kim, Young Il Kim",The Effect of Acupotomy on Lumbar Herniated Intervertebral Disc: Report of a Case Series,2015,32,3,185,10.13045/acupunct.2015050,"Jeong Kyo Jeong, Young Il Kim, Eunseok Kim, Hae Jin Kong, Kwang Sik Yoon, Ju Hyun Jeon, Jae Hui Kang, Hyun Lee, Ojin Kwon, So-Young Jung, Chang-Hyun Han",Effectiveness and safety of acupotomy for treating back and/or leg pain in patients with lumbar disc herniation,Medicine,2018,97,34,e11951,10.1097/MD.0000000000011951
374,"Yeon Ju Seo, Jong Cheol Seo, Shin Young Kim, Hyun Min Yoon, Sun Hee Jang, Chun Ho Song, Young Jun Lee, Sung Woo Cho, Seok Hwan Kang, Cheol Hong Kim",The Effect of Korean Medical Treatments with Functional Cerebrospinal Therapy on Patients from Traffic Accidents with Temporomandibular Joint Disorder,2016,33,4,149,10.13045/acupunct.2016062,"Seung-Jeong Lee, Hye-Min Ryu, Su-Gyeong Kim, Eun-Jin Park, Jae-Eun Lim, Young-Jun Lee, Choon-Ho Song, Hyun-Min Yoon, Cheol-Hong Kim",The Effect of Postural Yinyang Correction of Temporomandibular Joint for Temporomandibular Disorder,Journal of Acupuncture Research,2018,35,3,129,10.13045/jar.2018.00192
375,"Hee Young Kim, Yoo Ri Han, Han Byul Lee, Gi Young Yang, Han Chae",Systematic Review of Traditional Korean Emergency Medicine,2016,33,2,117,10.13045/acupunct.2016022,"Hae-rang Ryu, Yoon-jung Kim, Young-kyun Kim, Kyoung-min Kim",A Study of Patients Who Visited the Emergency Department at a Korean Medical Hospital: A Retrospective Chart Review,The Journal of Internal Korean Medicine,2018,39,3,350,10.22246/jikm.2018.39.3.350
376,"Se Jung Oh, Jae Soo Kim, Yun Kyu Lee, Seong Chul Lim, Hyun Jong Lee",Effects of Pharmacopuncture and -powder for Lateral Malleolus Avulsion Fracture: a Case Report,2015,32,3,203,10.13045/acupunct.2015052,"Ji Won Park, Tae Kyung Yoon, Won Bin Shin, Doo Ri Kim, Won Hyung Ryu, Yong Hyun Jeon, Hee Young Moon",The Effects of Korean Medicine Treatment on Posterior Cruciate Ligament Avulsion Fracture: A Case Report,Journal of Acupuncture Research,2018,35,3,145,10.13045/jar.2018.00164
377,"You Jin Choi, Jeong Du Roh","Effects of -decoction Water-extract on Anti-inflammation, Anti-oxidation and Skin Whitening",2015,32,3,117,10.13045/acupunct.2015044,"Jae Sung Lee, Na Young Jo, Jeong Du Roh, Cham Kyul Lee, Eun Yong Lee",Effects of Daegangwhal-Tang Hot Aqueous Extract on Anti-inflammation and Anti-oxidation in RAW 264.7 Macrophage,Journal of Acupuncture Research,2018,35,3,115,10.13045/jar.2018.00129
378,"No H. Kim, Yoon J. Lee, Chang Y. Suh, Gi B. Lee, Kyu J. Yang, Tae-Gyu Kim, Yu-Mi Gi, Mijung Kwon, In-Hyuk Ha",A Cross-Sectional Satisfaction Survey of 845 Traffic Accident Patients Treated with Korean Medicine,2018,35,2,69,10.13045/jar.2018.00010,"Hye Ryeon Kim, Seon Hye Kim, Yeon Sun Lee, Won Suk Sung, Seo Hyun Park, Hyun Seok Cho, Dong Ho Keum, Kap Sung Kim, Eun Jung Kim",Survey on Satisfaction and Symptom Improvement of Korean Medicine Treatment in 122 Cases by Traffic Accident,Journal of Korean Medicine,2018,39,3,61,10.13048/jkm.18025
379,"Hee Young Kim, Yoo Ri Han, Han Byul Lee, Gi Young Yang, Han Chae",Systematic Review of Traditional Korean Emergency Medicine,2016,33,2,117,10.13045/acupunct.2016022,"Ki-Ho Cho, Tae-Hun Kim, Chul Jin, Ji-Eun Lee, Seungwon Kwon",The Literary Trends of Herbal Prescription Ukgan-san and its Application in Modern Traditional Korean Medicine,Journal of Korean Medicine,2018,39,3,17,10.13048/jkm.18021
380,"Yoon-Joo Lee, Jong-Hyeon Park, Seung-Jeong Lee, Hye-Min Ryu, Su-kyeong Kim, Young-Jun Lee, Hyun-Min Yoon, Sun-Hee Jang, Choon-Ho Song, Cheol-Hong Kim",Systematic Review of the Correlation Between Temporomandibular Disorder and Body Posture,2017,34,4,159,10.13045/jar.2017.02201,"Ji-yun Cha, Eun-sun Jung, Chan-young Kim, Hyun-tae Kim, Young-jun Lee, In-chan Seol, Yoon-sik Kim, Ho-ryong Yoo, Hyun-kyung Jo",A Case Report of Improvement in Chronic Migraine Headache and Nausea with Korean Medicine Treatment and FCST (Functional Cerebrospinal Therapy),The Journal of Internal Korean Medicine,2018,39,4,784,10.22246/jikm.2018.39.4.784
381,"Gee Won Yun, Jae Hui Kang, Seo Young Oh, Jung Hwan Park, Hyun Lee",Two Cases of Plantar Fasciitis Treated with Magnetic Acupuncture,2017,34,1,89,10.13045/acupunct.2017078,"Seo Young Oh, Jae Hui Kang",Efficacy and safety of electromagnetic acupuncture using an electromagnetic therapy stimulator (Whata153) for the treatment of chronic low back pain,Medicine,2018,97,44,e13047,10.1097/MD.0000000000013047
382,"Yeon Ju Seo, Jong Cheol Seo, Shin Young Kim, Hyun Min Yoon, Sun Hee Jang, Chun Ho Song, Young Jun Lee, Sung Woo Cho, Seok Hwan Kang, Cheol Hong Kim",The Effect of Korean Medical Treatments with Functional Cerebrospinal Therapy on Patients from Traffic Accidents with Temporomandibular Joint Disorder,2016,33,4,149,10.13045/acupunct.2016062,"Ji-yun Cha, Eun-sun Jung, Chan-young Kim, Hyun-tae Kim, Young-jun Lee, In-chan Seol, Yoon-sik Kim, Ho-ryong Yoo, Hyun-kyung Jo",A Case Report of Improvement in Chronic Migraine Headache and Nausea with Korean Medicine Treatment and FCST (Functional Cerebrospinal Therapy),The Journal of Internal Korean Medicine,2018,39,4,784,10.22246/jikm.2018.39.4.784
383,"Seo Young Oh, Hyun Lee, Jae Hui Kang","Clinical Observations of Complex Therapy, including Electro-acupuncture and Magnetic-acupuncture, for Treating Peripheral Facial Nerve Palsy",2016,33,3,117,10.13045/acupunct.2016039,"Seo Young Oh, Jae Hui Kang",Efficacy and safety of electromagnetic acupuncture using an electromagnetic therapy stimulator (Whata153) for the treatment of chronic low back pain,Medicine,2018,97,44,e13047,10.1097/MD.0000000000013047
384,"Seoung Eun Jo, Jae Hui Kang, Hyun Lee",The Immuno-modulatory Effect of Root of Water Extract on OVA-induced Asthma,2016,33,1,23,10.13045/acupunct.2016003,"Ga-young Na, Hye-in Lee, Young-kwang Kim, Young-ho Moon",Effects of Hubakmawhang-tang on Asthma Model Mice Induced by Ovalbumin,The Journal of Internal Korean Medicine,2018,39,4,451,10.22246/jikm.2018.39.4.451
385,"Jong-Hyeon Park, Yoon-Joo Lee, Hye-Min Ryu, Seung-Jeong Lee, Eun-Jin Park, Choon-Ho Song, Cheol-Hong Kim, Hyun-Min Yoon",Effects of Muscle Energy Technique of Upper Trapezius and Sternocleidomastoid Muscles on Bell’s Palsy,2017,34,4,190,10.13045/jar.2017.02131,"Sümeyye Cildan Uysal, Emine Handan Tüzün, Levent Eker, Ender Angın",Effectiveness of the muscle energy technique on respiratory muscle strength and endurance in patients with fibromyalgia,Journal of Back and Musculoskeletal Rehabilitation,2019,32,3,411,10.3233/BMR-181287
386,"Young Seung Ji, Dong Il Yuk, Jung Ho Kim, Young Il Kim",The Effect of Needle-embedding Therapy Combined with Oriental Medical Treatment on Hemifacial Spasm: Report of 2 Case,2014,31,4,163,10.13045/acupunct.2014063,"Song-won Park, Youngji Kim, Jooyeon Song, Chan-sol Lee, Seungcheol Hong, Ji-hye Oh, Ji-chun Jung",A Case Report of a Patient with Cranial Dystonia Diagnosed as Meige Syndrome,The Journal of Internal Korean Medicine,2018,39,5,886,10.22246/jikm.2018.39.5.886
387,"Sul Gi Kim, Sueng Hyuk Park, Ok Ju Park, Nam Geun Cho",A Case Report of Rhabdomyolysis Resulting from Shock Caused by Overworking,2015,32,1,127,10.13045/acupunct.2015012,"Joon-soo Jin, Hee-jung Lee, Baek-ki Min, Won-ho Kong, Ho-seok Seo, Jin-won Kim","A Case Report of Rhabdomyolysis Induced by a Combination of Exercise, Alcohol, and Medication",The Journal of Internal Korean Medicine,2018,39,5,904,10.22246/jikm.2018.39.5.904
388,"So Hyun Park, Hae Rin Ro, Tae Ho Kim, Jae Young Park",The Comparative Study on the Effect of Bee Venom Pharmacopuncture Treatment and Hwangryun Pharmacopuncture Treatment of Cervical Disc Herniation,2013,30,3,117,10.13045/acupunct.2013011,JiSu Kim,A Retrospective Study on Combined Traditional Korean Medicine Treatment of Cervical Radiculopathy Patients Who Underwent Ineffective Epidural Steroid Injection Treatment,Journal of Acupuncture Research,2018,35,4,248,10.13045/jar.2018.00248
389,"In Su Sung, Dong Il Yuk, Da Hyuong Song, Min Jung Kim, Kwon Eui Hong",Case Study of with ( ) & ( ) Therapy Combined with Korean Medicine Treatment of Herniated Lumbar Intervertebral Disc Patients,2013,30,4,169,10.13045/acupunct.2013033,"Sang-kyu Park, Yoon-sik Kim, Hyun-kyung Jo, Ho-ryong Yoo, In-chan Seol",Case Report: Changes in Magnetic Resonance Imaging in Lumbar Disc Herniation Treated with Korean Medicine,The Journal of Internal Korean Medicine,2018,39,5,863,10.22246/jikm.2018.39.5.863
390,"Ji Hoon Choi, Sun Ho Lee, Sang Min Kim, Hyun Joong Kim, Ja Sung Koo, Hyun Ho Lee, Seong Hyun Jung, Deok Won Youn",Effects of Korean Medical Combination Treatment for 102 Cases of Cervical Disc Herniation: An Observational Study,2016,33,2,11,10.13045/acupunct.2016013,JiSu Kim,A Retrospective Study on Combined Traditional Korean Medicine Treatment of Cervical Radiculopathy Patients Who Underwent Ineffective Epidural Steroid Injection Treatment,Journal of Acupuncture Research,2018,35,4,248,10.13045/jar.2018.00248
391,"Ji Su Kim, Yoo Jong Kim, Je Rak Hong, Min Chul Kim, Han Sol Park, Seh Young Kim, Young Woo Seo, Sang Min Lee, Young Hoon Seo, Ki Ok Kim, Tae Hun Kim",Effects of Integrative Korean Medical Treatment for a Failed Epidural Steroid Injections to L-spine Disk Herniation: A Retrospective Case Series,2015,32,4,203,10.13045/acupunct.2015075,"Sung Jin Kim, Seong Mok Jeong, Chang Hee Lee, Jin-Young Yoon, Sung Eun Shim, Jeong Hyon Kim, Bon Hyuk Goo, Yeon Cheol Park, Yong-Hyun Baek, Sang Soo Nam, Byung-Kwan Seo",A Review of Acupuncture Treatment Methods for Lumbar Herniated Intervertebral Disc,Journal of Acupuncture Research,2018,35,4,158,10.13045/jar.2018.00234
392,"Ji Su Kim, Yoo Jong Kim, Je Rak Hong, Min Chul Kim, Han Sol Park, Seh Young Kim, Young Woo Seo, Sang Min Lee, Young Hoon Seo, Ki Ok Kim, Tae Hun Kim",Effects of Integrative Korean Medical Treatment for a Failed Epidural Steroid Injections to L-spine Disk Herniation: A Retrospective Case Series,2015,32,4,203,10.13045/acupunct.2015075,JiSu Kim,A Retrospective Study on Combined Traditional Korean Medicine Treatment of Cervical Radiculopathy Patients Who Underwent Ineffective Epidural Steroid Injection Treatment,Journal of Acupuncture Research,2018,35,4,248,10.13045/jar.2018.00248
393,"Sang Hoon Yoon, Yoon Sik Kim, Min Goo Kwon, Chan Young Kwon",Randomized Controlled Trials of Miniscalpel Acupuncture for Lumbar Spinal Stenosis Cited in the China National Knowledge Infrastructure Database,2017,34,3,59,10.13045/acupunct.2017093,"Jae Ik Kim, Jeong Kyo Jeong, Myung Kwan Kim, Ju Hyun Jeon, Eun Seok Kim, Young Il Kim",A Retrospective Statistical Analysis of Miniscalpel Needle Therapy for Herniated Intervertebral Disc or Spinal Stenosis,Journal of Acupuncture Research,2018,35,4,226,10.13045/jar.2018.00276
394,"Kie Won Kim, Min Jung Lee, Jae Yun Jun, Su Jin Lim, Chong Hwan Lee, Hae Sol Kim, In Hyuk Ha",The Comparitive Study on the Effect of Pharmacopuncture and Bee Venom Pharmacopuncture Treatment of Patient Diagnosed as Cervical Disc Hermiation Based on the MRI after Traffic Accident:,2014,31,1,43,10.13045/acupunct.2014005,JiSu Kim,A Retrospective Study on Combined Traditional Korean Medicine Treatment of Cervical Radiculopathy Patients Who Underwent Ineffective Epidural Steroid Injection Treatment,Journal of Acupuncture Research,2018,35,4,248,10.13045/jar.2018.00248
